id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
149853,15627200,Pagnotto,694,France,Female,34.0,5,0.0,2,1.0,1.0,101985.99,0
149857,15617398,Ibeabuchi,666,France,Female,21.0,4,0.0,2,1.0,0.0,90921.35,0
149889,15621433,Kao,684,France,Female,26.0,9,0.0,2,1.0,0.0,1055.34,0
149890,15593939,Hung,598,Germany,Male,61.0,5,125997.22,1,1.0,1.0,143938.27,1
149892,15806954,Tien,712,Spain,Female,35.0,4,138166.3,1,0.0,0.0,128815.23,0
149901,15742640,Chiedozie,589,Spain,Female,33.0,1,143550.78,1,1.0,0.0,180800.91,0
149902,15745048,Hs?,669,France,Male,53.0,2,0.0,2,1.0,0.0,129890.84,1
149914,15785041,Ugochukwu,669,France,Male,28.0,8,0.0,2,1.0,1.0,127558.69,1
149919,15651420,Milne,661,Germany,Male,45.0,6,120961.5,1,0.0,0.0,58965.04,1
149928,15705378,Pisani,748,France,Female,35.0,8,0.0,2,1.0,1.0,43981.79,0
149937,15781614,Hs?eh,611,Spain,Female,31.0,2,0.0,1,1.0,1.0,23598.23,0
149941,15783028,Ts'ui,700,France,Male,29.0,4,0.0,2,1.0,0.0,113448.66,0
149942,15690934,Bovee,713,France,Female,38.0,4,0.0,2,1.0,0.0,121071.67,0
149957,15716088,Cremonesi,706,Spain,Male,32.0,2,0.0,1,1.0,1.0,27330.49,0
149959,15778865,Sung,705,France,Male,44.0,1,106770.82,2,0.0,0.0,26327.42,1
149964,15730489,Trevisano,681,France,Male,49.0,6,101286.66,1,1.0,1.0,138375.08,0
149966,15600993,Yobachi,682,Germany,Male,47.0,3,160982.89,1,0.0,0.0,142860.96,1
149975,15661733,Tsai,749,Germany,Female,32.0,2,117700.02,2,1.0,1.0,57896.79,0
149983,15683955,Nwachinemelu,628,France,Female,46.0,7,0.0,1,1.0,1.0,130442.08,1
149993,15674760,Dann,578,France,Male,35.0,1,0.0,2,0.0,1.0,43843.75,0
150008,15652967,Lai,773,France,Male,36.0,9,0.0,1,0.0,1.0,107816.49,0
150019,15593731,Nucci,573,Germany,Female,56.0,1,122301.69,1,1.0,0.0,199674.52,1
150022,15573949,Sagese,583,Germany,Male,52.0,5,154525.7,1,0.0,0.0,46775.28,1
150032,15758851,Nwankwo,682,Germany,Female,48.0,1,109093.41,2,1.0,0.0,143939.96,1
150042,15762823,Galkina,688,Spain,Male,37.0,3,0.0,2,1.0,0.0,163798.41,0
150045,15746981,White,539,France,Male,31.0,1,0.0,2,1.0,0.0,69578.37,0
150049,15667933,Ugochukwutubelum,724,France,Male,45.0,5,0.0,2,1.0,0.0,140947.02,1
150051,15793678,Hsia,613,France,Female,32.0,6,77832.15,1,1.0,1.0,89099.67,0
150060,15769375,Trevisani,741,Germany,Male,29.0,10,108128.96,2,1.0,1.0,172437.12,0
150063,15781457,Pirozzi,573,France,Male,35.0,0,0.0,2,1.0,1.0,105715.01,0
150069,15729059,Nwokezuike,633,France,Male,34.0,10,80764.03,1,1.0,0.0,54776.64,0
150072,15792342,Olisaemeka,694,Spain,Male,42.0,0,152341.55,1,1.0,0.0,131259.6,0
150079,15693437,Liao,719,France,Female,42.0,9,0.0,2,0.0,0.0,598.8,0
150080,15641681,Genovese,646,France,Male,40.0,2,88293.14,1,0.0,1.0,109928.31,0
150087,15758071,Ts'ao,578,France,Male,30.0,7,75212.79,1,1.0,1.0,9984.4,0
150089,15700287,T'ien,645,Germany,Female,34.0,5,119787.76,2,1.0,0.0,185599.77,1
150090,15598885,Kornilova,479,France,Female,34.0,8,0.0,1,0.0,1.0,126336.72,1
150131,15637605,Ochoa,553,France,Male,40.0,2,0.0,2,1.0,1.0,61792.48,0
150142,15588959,Chu,652,Spain,Male,44.0,4,0.0,2,1.0,0.0,9984.3,0
150156,15786612,Hsia,632,Spain,Male,36.0,7,0.0,2,1.0,1.0,81602.42,0
150160,15696870,Liao,727,France,Male,42.0,2,137780.74,4,0.0,0.0,91936.1,1
150161,15631330,Hsia,611,France,Female,39.0,8,0.0,1,0.0,1.0,86516.19,1
150168,15661061,Frolov,734,Germany,Male,40.0,5,139493.75,2,0.0,0.0,83469.37,1
150185,15579961,Chukwujamuike,591,Spain,Male,29.0,8,102678.56,1,1.0,1.0,56565.92,0
150187,15571749,Azubuike,696,France,Male,32.0,8,126598.98,2,1.0,0.0,110421.13,0
150200,15737644,Dancy,656,Spain,Male,21.0,5,0.0,2,1.0,1.0,35199.71,0
150202,15585598,Tsao,618,France,Male,42.0,3,0.0,2,0.0,1.0,54420.9,0
150212,15705829,Lettiere,568,Spain,Male,34.0,7,0.0,1,1.0,0.0,163587.8,0
150215,15570185,T'ien,682,France,Male,52.0,4,0.0,2,1.0,0.0,173586.39,0
150222,15705070,Iweobiegbunam,564,Germany,Female,46.0,4,97499.55,1,1.0,1.0,88604.96,1
150226,15604043,Onwumelu,637,France,Male,35.0,3,0.0,2,1.0,1.0,123952.19,0
150228,15643825,Kambinachi,535,France,Female,33.0,3,0.0,2,0.0,0.0,153796.56,0
150233,15686924,Fan,714,Spain,Female,32.0,6,0.0,2,1.0,1.0,117795.32,0
150238,15783027,H?,572,France,Female,41.0,9,0.0,1,1.0,1.0,126838.7,1
150248,15684518,Akobundu,653,Germany,Female,52.0,6,122347.21,1,1.0,0.0,80180.96,1
150250,15587543,Chiazagomekpere,712,France,Female,28.0,2,119547.45,2,1.0,0.0,169183.73,1
150251,15757932,Nnaife,731,France,Female,36.0,8,0.0,1,0.0,0.0,102299.81,0
150258,15724153,Hsieh,686,France,Female,48.0,3,0.0,2,1.0,1.0,93881.75,0
150260,15662234,Rizzo,757,Germany,Male,31.0,3,164701.43,1,1.0,0.0,102517.41,0
150275,15791360,Dennys,762,France,Male,41.0,5,88014.05,1,1.0,1.0,181224.54,0
150282,15688058,Trevisani,615,Germany,Male,54.0,2,117160.48,4,1.0,1.0,61420.17,1
150283,15681425,Ejimofor,669,Germany,Male,28.0,8,127875.3,1,1.0,1.0,145759.8,0
150284,15779996,Miah,621,France,Male,30.0,8,0.0,2,1.0,0.0,110317.39,0
150288,15797925,Mazzanti,715,Germany,Male,36.0,8,141628.41,1,1.0,0.0,189558.92,0
150292,15684720,Hughes,586,Spain,Female,32.0,9,107586.97,1,1.0,1.0,183844.86,1
150296,15641460,Chiemenam,714,France,Male,39.0,9,0.0,2,0.0,1.0,27448.33,0
150315,15786526,Tuan,703,France,Female,41.0,2,167878.2,2,1.0,1.0,140137.86,0
150322,15596613,Nkemakolam,739,France,Male,42.0,9,0.0,1,1.0,1.0,94777.48,0
150339,15772425,Yeh,589,France,Female,36.0,7,0.0,2,0.0,1.0,107841.02,0
150341,15571848,Aksakova,724,Germany,Female,39.0,3,126872.36,2,0.0,0.0,70764.24,0
150344,15732788,Pinto,606,France,Male,37.0,7,0.0,2,1.0,1.0,103470.98,0
150346,15583949,Yefremova,611,Spain,Male,37.0,6,0.0,2,1.0,1.0,113870.28,0
150362,15641075,Calabresi,701,France,Male,30.0,7,0.0,1,1.0,1.0,131173.9,0
150371,15651312,Lo Duca,850,France,Male,28.0,6,0.0,2,0.0,0.0,92810.17,0
150377,15620774,Hsia,527,Germany,Female,37.0,1,104469.58,2,1.0,1.0,182765.14,0
150382,15572216,Tsai,597,Spain,Female,42.0,3,0.0,1,0.0,1.0,90879.81,0
150385,15642222,Chia,702,Spain,Female,52.0,7,126451.05,1,0.0,0.0,126451.7,1
150394,15643416,Mazzi,605,Germany,Male,48.0,5,104379.66,1,1.0,1.0,145953.62,1
150397,15770205,Liao,682,Spain,Male,47.0,9,0.0,1,1.0,0.0,148750.16,1
150399,15661456,Kao,763,France,Female,38.0,8,105229.17,1,0.0,0.0,157566.01,1
150407,15643394,Tung,669,Spain,Female,24.0,1,89047.61,1,1.0,0.0,77961.19,0
150422,15743581,Kao,521,Germany,Male,32.0,8,122518.44,2,0.0,1.0,54416.43,0
150423,15782950,Teng,743,France,Female,44.0,3,0.0,2,1.0,0.0,64839.67,1
150434,15792670,Udegbulam,745,France,Male,43.0,8,0.0,3,0.0,0.0,125979.54,1
150437,15781342,Teng,641,France,Male,25.0,10,0.0,1,1.0,0.0,160849.38,0
150450,15580147,Onwuamaeze,501,France,Female,46.0,2,0.0,1,0.0,0.0,162668.63,1
150455,15652966,Iadanza,628,France,Male,35.0,3,143598.99,1,1.0,1.0,151914.43,0
150459,15623494,Ch'ien,678,France,Male,44.0,8,0.0,2,0.0,0.0,38252.25,0
150460,15665093,Tseng,627,France,Male,43.0,3,0.0,2,1.0,1.0,132719.52,0
150469,15665534,Chukwualuka,562,Germany,Female,40.0,6,125961.74,1,1.0,0.0,88890.69,1
150476,15687046,Ch'ang,679,France,Male,66.0,2,123537.21,1,0.0,1.0,132377.47,0
150478,15643629,Ts'ai,678,France,Male,28.0,4,0.0,2,0.0,0.0,43982.29,0
150486,15625020,Rizzo,587,Spain,Female,58.0,9,0.0,2,1.0,1.0,126471.09,0
150487,15672650,Chiazagomekpere,601,Spain,Male,51.0,2,102925.88,1,1.0,1.0,149503.54,1
150496,15803880,Y?an,439,Germany,Female,59.0,0,142412.13,1,1.0,1.0,735.59,0
150507,15670104,Y?,738,Germany,Female,39.0,1,106648.98,2,0.0,0.0,152497.95,0
150523,15582949,Goliwe,705,Spain,Female,51.0,5,123947.71,1,1.0,1.0,104889.1,1
150525,15791253,Hsia,573,Germany,Female,68.0,6,116085.82,1,1.0,0.0,175070.2,1
150533,15793954,Hsu,595,Spain,Female,48.0,3,52016.08,2,1.0,0.0,141926.93,1
150536,15698971,Erskine,643,Spain,Female,43.0,3,0.0,2,1.0,0.0,135083.53,1
150539,15806413,De Luca,599,France,Female,44.0,2,0.0,2,1.0,0.0,45424.34,0
150542,15623667,Shubin,721,France,Male,44.0,4,0.0,1,1.0,1.0,89891.7,0
150543,15642563,Oguejiofor,731,France,Female,32.0,1,102779.71,1,1.0,0.0,134936.96,0
150546,15746074,P'eng,596,Spain,Male,35.0,1,0.0,2,1.0,0.0,56785.38,0
150547,15593850,Toscani,577,Spain,Male,30.0,10,0.0,1,1.0,0.0,90189.59,0
150551,15735777,Ch'iu,592,France,Male,29.0,9,0.0,2,1.0,0.0,9983.84,0
150555,15600826,Ibezimako,567,France,Female,28.0,4,127559.5,1,1.0,0.0,123328.1,0
150564,15750024,Nwachinemelu,758,Germany,Female,44.0,3,104832.52,1,1.0,0.0,72773.51,1
150572,15753947,Tuan,754,Germany,Male,48.0,4,161807.18,2,1.0,0.0,49503.5,1
150581,15792479,Onwughara,564,Germany,Male,34.0,7,117419.35,1,1.0,1.0,160122.15,0
150583,15651364,Nucci,749,France,Female,34.0,2,0.0,2,1.0,0.0,128882.66,0
150592,15641310,Trevisan,578,France,Female,44.0,6,0.0,1,1.0,0.0,182765.63,1
150594,15670034,Tsai,543,France,Female,38.0,3,81533.17,2,0.0,1.0,72995.31,0
150601,15806946,Chidiebere,697,France,Male,59.0,5,102986.93,1,1.0,1.0,172448.54,0
150602,15581289,Nwabugwu,667,France,Female,39.0,3,0.0,2,0.0,1.0,177745.03,0
150617,15597913,Estep,719,Spain,Male,36.0,9,0.0,2,1.0,1.0,166678.02,0
150624,15585837,H?,694,France,Female,49.0,6,0.0,2,0.0,1.0,178291.05,0
150626,15647868,Shih,748,France,Male,25.0,1,137714.25,1,1.0,1.0,146767.28,0
150628,15671326,Onwuamaeze,649,France,Male,40.0,9,132876.6,1,1.0,1.0,173586.33,0
150671,15573521,Chukwukadibia,628,Germany,Male,32.0,4,116393.18,2,1.0,1.0,137719.17,0
150680,15703729,Ts'ai,778,Spain,Female,28.0,9,0.0,2,1.0,1.0,102260.16,0
150681,15598535,Tsou,692,France,Male,72.0,5,0.0,2,1.0,1.0,82473.46,0
150700,15681337,Ritchie,719,France,Male,41.0,2,0.0,1,1.0,1.0,99106.94,1
150705,15611063,Liao,712,France,Female,32.0,9,95808.39,1,1.0,1.0,62390.55,0
150708,15742816,Calabresi,592,France,Male,36.0,4,0.0,2,1.0,1.0,136071.05,0
150720,15777087,Shao,738,France,Female,46.0,7,122689.51,2,1.0,0.0,46811.77,0
150724,15597913,Chukwualuka,535,Germany,Female,53.0,5,91291.3,1,1.0,0.0,103747.12,1
150733,15721457,Chinweike,516,France,Male,39.0,3,0.0,1,1.0,0.0,71829.33,0
150740,15607591,Linger,599,France,Male,31.0,4,145747.67,1,1.0,0.0,151822.66,0
150741,15772488,Yudina,660,Spain,Female,44.0,3,0.0,2,1.0,0.0,180626.46,0
150745,15653577,Whitehead,667,Spain,Female,31.0,7,128663.31,1,1.0,0.0,67623.33,0
150749,15773893,Lai,711,France,Female,62.0,2,0.0,1,1.0,1.0,151872.41,0
150750,15654075,Ch'ien,678,Spain,Male,37.0,5,123070.89,1,1.0,1.0,85524.24,0
150767,15677784,Yobachi,695,France,Female,62.0,7,111812.52,1,1.0,1.0,43889.41,0
150776,15757910,Okwuadigbo,548,France,Female,38.0,7,143835.56,1,1.0,1.0,77965.36,0
150784,15775605,Lo Duca,669,Spain,Male,31.0,7,0.0,2,1.0,1.0,62688.65,0
150791,15777959,Kao,653,France,Male,34.0,3,0.0,2,1.0,0.0,130504.49,0
150799,15600809,Genovese,663,Germany,Male,41.0,7,106702.66,3,1.0,0.0,123868.11,1
150800,15617116,Fyodorova,671,France,Male,36.0,10,0.0,2,1.0,1.0,102797.94,0
150802,15802729,Ch'iu,712,Germany,Female,40.0,10,116269.01,2,1.0,0.0,93739.71,0
150808,15772377,Fan,438,Spain,Male,49.0,7,0.0,1,1.0,0.0,103511.85,1
150816,15813673,Onochie,743,France,Female,40.0,1,104129.24,1,0.0,1.0,134790.74,0
150818,15593347,Teng,582,France,Male,59.0,4,0.0,2,1.0,0.0,135650.28,0
150827,15797948,McGregor,644,Germany,Female,45.0,6,102988.59,1,0.0,0.0,110510.28,1
150840,15791829,Chiemela,787,Germany,Female,41.0,4,119654.47,1,0.0,0.0,53718.21,1
150851,15807330,Ojiofor,673,France,Male,33.0,0,156948.46,1,1.0,0.0,70954.47,0
150859,15702486,Romano,686,France,Male,49.0,2,0.0,2,1.0,0.0,168882.71,1
150885,15566289,Lo Duca,605,Spain,Female,37.0,9,76495.56,1,0.0,1.0,96611.1,0
150907,15674733,McWilliams,748,Spain,Male,44.0,4,142703.4,1,0.0,1.0,136909.23,1
150908,15695095,Ekechukwu,643,Germany,Male,38.0,6,115743.67,1,1.0,0.0,184844.71,0
150943,15693793,Macleod,582,France,Male,40.0,7,145974.68,1,1.0,0.0,187612.46,0
150963,15771433,Trevisani,587,Spain,Female,39.0,2,0.0,2,0.0,0.0,126535.19,0
150968,15571280,Iqbal,713,France,Male,30.0,4,121063.63,1,1.0,0.0,88890.34,0
150984,15783544,Tretiakova,731,Germany,Male,38.0,5,104592.47,1,0.0,1.0,148887.35,0
150991,15683920,Hsia,730,Germany,Male,38.0,6,96950.21,2,1.0,0.0,68701.57,0
150993,15772361,Onwuamaegbu,708,France,Male,57.0,6,109044.0,1,1.0,1.0,125041.02,1
150994,15594558,Nwankwo,649,Germany,Male,46.0,9,150490.32,1,1.0,0.0,145792.01,1
150998,15615116,Aksenov,656,France,Male,37.0,4,93944.6,2,1.0,1.0,181204.86,0
151002,15594796,Kosisochukwu,746,France,Female,46.0,1,112465.19,1,1.0,1.0,159418.1,0
151004,15662391,Hsu,548,Germany,Female,47.0,9,151762.83,1,0.0,1.0,137815.72,1
151024,15780112,Ch'ang,768,Germany,Female,65.0,8,128207.23,2,1.0,0.0,96429.62,1
151029,15672409,Dyer,521,France,Male,29.0,6,91562.66,1,0.0,0.0,112333.74,0
151038,15694577,Czajkowski,619,France,Male,36.0,1,0.0,2,1.0,0.0,125919.39,0
151040,15583749,Nnonso,521,France,Female,38.0,7,0.0,2,1.0,0.0,111906.0,0
151046,15691708,L?,708,France,Male,43.0,2,0.0,2,1.0,1.0,179978.68,0
151048,15691633,Maclean,595,Spain,Female,33.0,5,0.0,2,1.0,1.0,168035.97,0
151071,15692467,Brown,653,France,Female,35.0,7,0.0,2,0.0,1.0,151658.2,0
151073,15783579,Ch'iu,682,Germany,Female,51.0,6,154776.42,1,1.0,0.0,123981.46,1
151075,15582949,Baresi,553,Germany,Female,43.0,5,96881.68,1,1.0,0.0,136812.75,1
151076,15756825,Onochie,659,France,Female,22.0,10,0.0,2,1.0,0.0,24402.11,0
151077,15602831,Ch'in,594,Germany,Male,42.0,0,98556.04,2,1.0,0.0,65763.95,1
151078,15777224,T'ang,622,France,Female,47.0,5,0.0,1,1.0,0.0,144825.5,1
151080,15631851,Gartrell,773,Germany,Male,28.0,2,131755.61,2,1.0,1.0,166475.38,1
151096,15592479,Miah,655,France,Male,43.0,2,0.0,1,1.0,0.0,121061.89,0
151113,15784091,Kao,592,France,Female,40.0,3,0.0,2,1.0,1.0,165047.72,0
151117,15764068,Onyinyechukwuka,675,Germany,Male,33.0,4,105163.32,1,0.0,1.0,113557.35,0
151129,15704620,Yobachukwu,722,France,Female,29.0,4,0.0,2,1.0,1.0,72350.77,0
151150,15586979,Ts'ai,661,Germany,Male,33.0,8,137781.65,2,1.0,0.0,174431.01,0
151151,15756869,Naylor,516,Germany,Male,31.0,5,102868.56,2,0.0,1.0,26136.49,0
151154,15794890,Ch'in,598,Germany,Female,51.0,1,121898.63,1,0.0,0.0,86650.51,1
151158,15614787,O'Brien,670,France,Female,32.0,1,109135.12,1,1.0,1.0,80548.94,0
151164,15611056,Scott,691,France,Male,40.0,8,98638.93,2,1.0,0.0,82997.32,0
151165,15602999,Okonkwo,725,France,Male,40.0,5,0.0,2,1.0,0.0,96985.1,0
151175,15643821,Iheanacho,633,Spain,Male,71.0,5,102773.11,1,1.0,1.0,103899.71,0
151180,15772631,Chidiegwu,835,Germany,Female,24.0,7,99843.54,2,0.0,1.0,131736.86,0
151182,15751205,Smith,644,Spain,Male,36.0,1,0.0,2,1.0,1.0,112585.35,0
151193,15683958,Genovese,538,Germany,Female,20.0,5,112595.85,1,1.0,1.0,121433.51,0
151200,15708846,Nwokeocha,615,France,Male,31.0,2,0.0,2,1.0,0.0,120801.72,0
151218,15665886,Hsiung,601,France,Female,37.0,10,112930.27,1,1.0,0.0,103679.85,0
151221,15671519,Hsing,613,Spain,Female,35.0,3,0.0,1,1.0,1.0,168035.87,1
151232,15785839,Tsao,571,Spain,Male,37.0,5,0.0,2,1.0,0.0,184842.12,0
151239,15796796,Mazzanti,667,Spain,Male,51.0,9,96951.21,1,1.0,1.0,187866.21,0
151261,15750103,Trevisani,579,Germany,Male,31.0,1,93616.43,2,1.0,1.0,123535.55,0
151267,15793314,Folliero,741,Germany,Female,39.0,9,126826.85,1,1.0,0.0,181499.72,1
151268,15696569,Miller,581,Germany,Female,30.0,7,128486.98,2,0.0,0.0,176921.45,1
151279,15813426,Lettiere,724,Germany,Female,54.0,3,103829.19,1,1.0,0.0,120586.99,1
151281,15741654,Pagnotto,535,France,Male,38.0,9,0.0,2,0.0,0.0,170515.44,0
151286,15773883,Ts'ai,648,France,Male,29.0,1,97720.02,1,1.0,0.0,134936.45,0
151290,15642091,T'ang,584,Germany,Male,48.0,10,131553.71,1,1.0,1.0,94498.25,0
151292,15582919,T'ien,678,France,Male,42.0,2,0.0,2,0.0,1.0,179913.95,0
151296,15794581,Lo Duca,694,Germany,Male,33.0,4,123760.53,1,0.0,1.0,121210.92,0
151301,15673347,Chukwueloka,673,Spain,Male,30.0,0,95559.4,1,1.0,1.0,93983.86,0
151312,15793831,Hsieh,594,France,Male,38.0,2,0.0,1,1.0,1.0,131173.56,0
151318,15776935,Smith,606,Spain,Female,39.0,6,107193.81,1,1.0,0.0,140893.82,0
151322,15793043,Mazzi,583,France,Male,35.0,7,0.0,2,1.0,0.0,132031.96,0
151323,15643821,Mancini,582,France,Male,44.0,1,110728.46,1,0.0,0.0,180142.32,0
151353,15648775,Fiorentino,741,Spain,Female,37.0,4,0.0,2,1.0,1.0,92612.66,0
151379,15658575,Chiazagomekpele,666,France,Female,49.0,3,140931.78,1,0.0,0.0,75893.24,0
151383,15742336,Nwankwo,651,Spain,Male,41.0,2,0.0,2,1.0,1.0,123548.02,0
151384,15793958,T'ao,597,France,Female,52.0,2,0.0,1,0.0,1.0,70563.9,1
151388,15585955,Onyemauchechi,684,France,Male,36.0,7,0.0,2,1.0,1.0,171045.65,0
151390,15682655,Nwabugwu,703,France,Female,36.0,7,0.0,1,1.0,1.0,138540.52,0
151393,15732976,Ugoji,715,Spain,Male,35.0,8,0.0,2,1.0,0.0,1735.71,0
151402,15763547,Ch'iu,605,Germany,Male,32.0,8,108879.22,2,1.0,0.0,186841.12,0
151408,15672977,Chinweike,633,Germany,Male,40.0,2,94723.95,1,1.0,0.0,156921.31,0
151413,15689414,Nwankwo,663,France,Male,36.0,8,0.0,2,1.0,0.0,187735.22,0
151422,15744518,Hsia,639,France,Male,47.0,8,0.0,1,1.0,0.0,185599.71,1
151430,15583691,Kao,628,Germany,Female,42.0,6,112152.81,2,1.0,1.0,164583.09,0
151432,15752721,Chukwufumnanya,590,France,Male,33.0,6,73348.08,1,1.0,1.0,92895.86,0
151435,15751181,Lu,587,France,Male,41.0,2,0.0,2,1.0,1.0,126781.71,0
151440,15604812,Calabrese,632,France,Male,39.0,8,0.0,1,1.0,0.0,151736.46,0
151441,15646094,Hsia,516,France,Male,41.0,7,0.0,2,1.0,1.0,143980.69,0
151448,15727262,Hsing,641,France,Female,34.0,6,135637.0,1,1.0,0.0,170870.58,0
151449,15653574,Manna,711,France,Female,40.0,4,0.0,2,1.0,0.0,48553.5,0
151456,15576045,Ts'ai,756,Spain,Male,45.0,9,0.0,2,1.0,1.0,175823.4,0
151472,15763520,Clements,769,France,Female,39.0,3,0.0,2,0.0,0.0,184976.88,0
151478,15751168,Maughan,651,Spain,Female,40.0,2,0.0,2,1.0,0.0,123954.55,1
151481,15766181,Lo,597,France,Female,42.0,1,115680.81,1,0.0,0.0,100722.72,0
151487,15806909,Lucchesi,699,Spain,Female,38.0,1,0.0,2,1.0,1.0,59650.24,0
151488,15587531,McKay,834,France,Male,52.0,2,131394.56,1,1.0,0.0,194365.76,1
151489,15771491,Fanucci,579,France,Male,33.0,4,0.0,2,1.0,0.0,121365.26,0
151490,15797777,Lucchese,627,Germany,Female,45.0,6,105229.86,1,1.0,0.0,90908.38,1
151497,15683468,Chukwueloka,646,Spain,Female,28.0,8,105473.74,1,1.0,1.0,113046.81,0
151504,15626186,O'Sullivan,588,Germany,Female,49.0,5,127864.4,1,1.0,0.0,15216.53,0
151510,15744028,Hsiao,468,France,Male,34.0,8,135423.31,1,0.0,0.0,101515.76,0
151515,15680155,Nnanna,776,Germany,Male,28.0,6,131571.02,1,1.0,0.0,80586.72,0
151524,15627198,Uspensky,729,France,Female,33.0,3,0.0,2,1.0,0.0,171922.72,0
151550,15773798,Goliwe,729,France,Female,42.0,2,0.0,2,1.0,1.0,118514.1,0
151554,15692726,T'ien,667,Germany,Male,29.0,8,150856.83,2,1.0,1.0,161229.14,0
151562,15592726,Zikoranachidimma,662,France,Female,40.0,2,141789.97,1,1.0,1.0,116471.1,0
151563,15787042,Teng,641,France,Male,39.0,2,0.0,2,1.0,0.0,163840.76,0
151567,15574878,Nnachetam,733,Spain,Female,33.0,8,0.0,1,1.0,0.0,120830.61,0
151569,15795868,Hsing,671,Germany,Female,38.0,1,125961.74,1,1.0,1.0,166526.6,0
151572,15761632,Trevisano,697,France,Male,31.0,2,123871.05,1,1.0,0.0,131702.02,0
151574,15665534,Li Fonti,669,France,Male,29.0,8,0.0,2,0.0,0.0,93784.36,0
151607,15778022,Trevisani,635,France,Male,31.0,6,110926.04,1,0.0,0.0,81616.19,0
151631,15798849,Ch'ang,594,Germany,Female,48.0,5,95858.39,1,1.0,0.0,121365.85,1
151633,15637795,O'Brien,707,Germany,Female,31.0,1,140876.22,2,1.0,1.0,149583.97,0
151634,15797768,Chien,661,France,Female,37.0,9,88977.75,1,1.0,1.0,57534.07,0
151650,15694849,Eluemuno,662,Spain,Male,37.0,3,0.0,2,1.0,0.0,95562.93,0
151653,15686958,Ch'iu,678,Germany,Female,49.0,1,113663.83,1,1.0,0.0,63795.32,1
151659,15624341,Shao,499,France,Female,36.0,3,0.0,2,1.0,1.0,153400.16,0
151667,15665829,Hs?,553,Germany,Male,44.0,0,162702.35,2,1.0,0.0,61936.4,0
151670,15663930,Gboliwe,696,France,Male,40.0,5,0.0,2,0.0,0.0,121556.33,0
151674,15771769,P'eng,554,Germany,Female,38.0,7,114432.82,2,1.0,1.0,137523.15,0
151675,15654584,Chukwunonso,718,Germany,Male,40.0,8,122314.7,2,1.0,0.0,115037.57,0
151679,15785596,Trevisani,706,France,Female,38.0,7,92466.61,1,0.0,0.0,94739.8,0
151684,15676952,O'Donnell,585,France,Female,37.0,7,0.0,2,1.0,1.0,59297.21,0
151689,15783591,Udinese,494,France,Male,47.0,8,0.0,1,1.0,0.0,183492.9,1
151690,15776942,Y?,686,Spain,Male,33.0,8,0.0,2,1.0,0.0,121729.51,0
151694,15771281,Olisaemeka,686,Germany,Female,28.0,4,127286.74,1,1.0,0.0,168515.72,0
151695,15581326,Li Fonti,850,Spain,Male,39.0,4,0.0,2,0.0,0.0,141230.07,0
151696,15576674,Hsing,516,Spain,Female,32.0,5,0.0,2,1.0,0.0,175843.69,0
151706,15592741,Kline,596,France,Female,28.0,4,162261.01,1,1.0,0.0,59601.15,0
151723,15704951,Macnamara,691,Spain,Male,31.0,9,0.0,2,0.0,0.0,101371.06,0
151743,15645232,Okwudiliolisa,680,Spain,Female,38.0,8,141827.62,1,1.0,0.0,157959.37,0
151757,15692428,Ts'ui,562,Germany,Female,41.0,2,132562.23,1,1.0,0.0,142331.85,1
151766,15662676,White,611,Spain,Male,31.0,2,109166.89,1,1.0,0.0,155786.36,0
151775,15592394,Trevisan,528,Germany,Male,58.0,1,81733.46,1,1.0,0.0,50560.63,1
151781,15784859,T'ien,547,France,Male,34.0,2,0.0,2,1.0,1.0,170518.44,0
151785,15683680,Onwuamaeze,721,Spain,Male,33.0,4,0.0,2,1.0,1.0,51117.06,0
151788,15682431,Hs?,675,Spain,Male,38.0,2,0.0,2,1.0,1.0,107961.91,0
151798,15582949,Chukwukere,516,Spain,Female,36.0,9,0.0,2,1.0,0.0,179614.5,1
151807,15696871,Mazzanti,661,Spain,Male,54.0,5,112152.82,1,0.0,0.0,84738.33,1
151809,15752884,Shih,739,France,Female,33.0,7,0.0,2,1.0,0.0,71557.12,0
151811,15693464,Ugochukwu,594,Spain,Male,29.0,9,0.0,2,0.0,1.0,29388.43,0
151819,15756912,Horsfall,725,France,Male,42.0,8,0.0,2,0.0,1.0,25101.41,0
151821,15625776,Ch'ien,686,France,Female,40.0,4,114731.65,1,1.0,0.0,187900.12,1
151822,15696837,Hsia,661,Germany,Female,31.0,7,103870.27,1,1.0,0.0,177823.0,0
151835,15773389,Pisano,677,Spain,Female,30.0,2,185514.74,1,1.0,0.0,105525.65,0
151840,15703942,Fanucci,634,France,Male,38.0,7,0.0,2,0.0,0.0,152341.13,0
151843,15706900,Tuan,679,France,Male,36.0,0,127706.28,1,0.0,0.0,125066.77,0
151847,15702469,Hsieh,694,Germany,Male,51.0,9,123942.51,1,1.0,0.0,85524.48,1
151859,15645078,Hsia,683,Germany,Female,34.0,5,121151.05,1,1.0,0.0,146652.01,0
151877,15783378,Okwudiliolisa,673,Germany,Female,51.0,6,118735.19,1,0.0,0.0,158071.24,1
151880,15676959,Kerr,743,Germany,Male,53.0,0,119655.77,1,0.0,0.0,159436.1,1
151881,15791267,Milanesi,726,France,Male,32.0,10,84430.74,1,1.0,0.0,132063.96,0
